"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.270744167E-1,1.805685975E0,1.284273207E1,-7.220937109E-1,1.298913732E1
9.370854167E-1,1.723594283E0,9.677354743E0,5.560573447E-1,9.845362962E0
9.470954167E-1,1.494086683E0,6.494282570E0,1.710401795E0,6.879932806E0
9.571054167E-1,1.196353990E0,3.997679946E0,2.666954820E0,4.952308132E0
9.671164167E-1,1.161932017E0,1.871991354E0,3.054904715E0,3.766547551E0
9.771264167E-1,7.707138207E-1,-7.996780765E-1,3.293197464E0,3.475432974E0
9.871364167E-1,4.772292763E-2,-3.774816245E0,3.110815791E0,4.891696029E0
9.971464167E-1,-6.339750016E-1,-6.520681579E0,2.627416533E0,7.058649318E0
1.007157417E0,-9.148452014E-1,-9.185813822E0,1.216396272E0,9.311054570E0
1.017167417E0,-4.820740599E-1,-1.132443587E1,-1.522499181E0,1.143648753E1
1.027177417E0,-4.661868095E-1,-1.337384520E1,-4.443699124E0,1.410047969E1
1.037187417E0,-1.197381712E0,-1.537569561E1,-5.431111414E0,1.635061802E1
1.047198417E0,-2.213917522E0,-1.600082962E1,-3.710685153E0,1.657399058E1
1.057208417E0,-4.168013431E0,-1.505650897E1,-3.199360178E0,1.594699670E1
1.067218417E0,-5.196242795E0,-1.458140866E1,-1.984965992E0,1.560636113E1
1.077229417E0,-5.286912645E0,-1.347343029E1,6.244966650E-1,1.448705509E1
1.087239417E0,-4.371015017E0,-1.249567760E1,2.032543616E0,1.339324325E1
1.097249417E0,8.045063417E-1,-9.285769635E0,-5.994646982E-1,9.339812958E0
1.107259417E0,1.550254890E0,-7.009474894E0,-2.786391217E0,7.700649617E0
1.117270417E0,-1.599533616E-1,-9.627718899E0,-7.119921342E-1,9.655334747E0
1.127280417E0,-1.388952869E0,-9.368316532E0,7.946892321E-1,9.504003141E0
1.137290417E0,-9.287259798E-1,-9.213650662E0,1.627175597E-1,9.261769133E0
1.147301417E0,-1.395100339E-1,-9.642602402E0,-5.167688064E-1,9.657447599E0
1.157311417E0,9.747600853E-2,-9.525931739E0,4.948206246E-1,9.539272745E0
1.167321417E0,-4.736689067E-1,-1.020108049E1,1.094536790E0,1.027056066E1
1.177331417E0,-1.245145862E0,-1.104080264E1,1.054716155E0,1.116074090E1
1.187342417E0,-1.424169625E0,-1.128755865E1,1.224417410E0,1.144274606E1
1.197352417E0,-1.021771699E0,-1.086241579E1,1.720264878E0,1.104515303E1
1.207362417E0,-7.087402052E-1,-1.036527499E1,2.039593019E0,1.058778437E1
1.217373417E0,-8.826211960E-1,-1.011045567E1,1.801441773E0,1.030754706E1
1.227383417E0,-8.007107679E-1,-9.547459432E0,1.638376962E0,9.720051359E0
1.237393417E0,-3.226739180E-1,-8.531896892E0,1.646505761E0,8.695307024E0
1.247403417E0,-2.220909914E-1,-7.529325110E0,1.072334912E0,7.608545405E0
1.257414417E0,-3.950919031E-1,-6.753698970E0,8.582893237E-1,6.819472703E0
1.267424417E0,-5.806111919E-1,-5.573489946E0,1.005663716E0,5.693176534E0
1.277434417E0,-8.316668046E-1,-3.782773136E0,-1.097369985E-1,3.874672177E0
1.287445417E0,-1.325546539E0,-1.418183100E0,-2.156055522E0,2.901188092E0
1.297455417E0,-1.376119984E0,1.486418937E0,-3.964524479E0,4.452033447E0
1.307465417E0,-3.601561783E-1,4.980067139E0,-4.878503927E0,6.980729314E0
1.317475417E0,1.328144165E0,9.406986508E0,-4.573451178E0,1.054380471E1
1.327486417E0,2.463873419E0,1.483643030E1,-3.374215314E0,1.541348971E1
1.337496417E0,3.227991069E0,2.075832425E1,-2.656590046E0,2.117511328E1
1.347506417E0,5.277945939E0,2.594028347E1,-6.652927617E-1,2.648013659E1
1.357517417E0,6.925701250E0,2.990828353E1,3.306142030E0,3.087719768E1
1.367527417E0,6.684216506E0,3.104777956E1,6.984752866E0,3.251815091E1
1.377537417E0,5.035863025E0,2.991835711E1,6.844713221E0,3.110173802E1
1.387547417E0,3.138699116E0,2.681757164E1,1.746212482E0,2.705702937E1
1.397558417E0,1.700558592E0,2.288301297E1,-4.887631431E0,2.346088496E1
1.407568417E0,1.055884721E0,1.919042378E1,-8.501624687E0,2.101582450E1
1.417578417E0,7.781085750E-1,1.637771424E1,-8.110568751E0,1.829252039E1
1.427589417E0,3.140709096E-1,1.418751800E1,-5.269810123E0,1.513787324E1
1.437599417E0,1.265282650E-1,1.215169994E1,-2.356583444E0,1.237874414E1
1.447609417E0,2.990672466E-1,9.984769768E0,-2.107956326E-1,9.991471530E0
1.457618792E0,8.325399401E-1,7.744688002E0,1.732387326E0,7.979629118E0
1.467629792E0,8.011783259E-1,4.725240219E0,3.508422947E0,5.939597075E0
1.477639792E0,1.449346420E0,2.067117618E0,3.980962172E0,4.713983464E0
1.487649792E0,1.740725601E0,-1.157494930E0,3.902515926E0,4.427137979E0
1.497660792E0,1.131075675E0,-4.798171370E0,3.067842264E0,5.806327310E0
1.507670792E0,-2.115595713E-2,-8.574865156E0,1.364274841E0,8.682741840E0
1.517680792E0,-1.359529387E0,-1.224120327E1,-6.042616443E-1,1.233128176E1
1.527690792E0,-1.907381334E0,-1.485773521E1,-1.820432360E0,1.508987651E1
1.537701792E0,-2.360716694E0,-1.629020247E1,-2.068772818E0,1.658986139E1
1.547711792E0,-2.647948153E0,-1.639061554E1,-1.654983054E0,1.668540908E1
1.557721792E0,-2.366911966E0,-1.534444575E1,-1.396236745E0,1.558857802E1
1.567732792E0,-1.653015759E0,-1.398260583E1,-8.184254193E-1,1.410374231E1
1.577742792E0,-9.892539442E-1,-1.241227994E1,5.674794419E-1,1.246456375E1
1.587752792E0,-5.171287025E-1,-1.079952314E1,1.544067367E0,1.092159632E1
1.597762792E0,-1.182944351E-1,-9.172944100E0,2.344565077E0,9.468573411E0
1.607773792E0,-1.818993507E-1,-8.101580411E0,3.058940463E0,8.661744010E0
1.617783792E0,-6.056713349E-1,-7.671511268E0,3.319506426E0,8.380814150E0
1.627793792E0,-7.299585814E-1,-7.692028563E0,3.095430597E0,8.323570960E0
1.637804792E0,-6.962100606E-1,-8.167739317E0,2.327851396E0,8.521476757E0
1.647814792E0,-5.829683507E-1,-8.969645183E0,1.362591866E0,9.091261926E0
1.657824792E0,-4.921218422E-1,-9.948411781E0,3.076360488E-1,9.965325926E0
1.667834792E0,-7.249998502E-1,-1.055920491E1,-3.034984859E-1,1.058841558E1
1.677845792E0,-9.894496067E-1,-1.079921791E1,-1.139995091E-1,1.084505020E1
1.687855792E0,-1.113963579E0,-1.072668203E1,3.721074486E-1,1.079078710E1
1.697865792E0,-9.853602102E-1,-1.054187727E1,7.408983564E-1,1.061371950E1
1.707876792E0,-9.997177559E-1,-1.031954625E1,8.237113023E-1,1.040052743E1
1.717886792E0,-9.817171025E-1,-1.002151718E1,6.933581543E-1,1.009333050E1
1.727896792E0,-8.939536846E-1,-9.562665702E0,6.633069742E-1,9.627237644E0
1.737906792E0,-7.311938788E-1,-9.067541022E0,9.464409967E-1,9.146075400E0
1.747917792E0,-5.556352488E-1,-8.814293434E0,1.040299187E0,8.892846657E0
1.757927792E0,-3.306870154E-1,-8.433425687E0,1.083828199E0,8.509213024E0
1.767937792E0,-3.204383082E-1,-8.176969732E0,1.114817272E0,8.258833589E0
1.777947792E0,-4.327324768E-1,-7.873530815E0,7.189934441E-1,7.918124554E0
1.787958792E0,-5.589466732E-1,-7.226214806E0,8.708601795E-2,7.248322963E0
1.797968792E0,-7.604614589E-1,-5.717962950E0,-8.392063507E-1,5.829036733E0
1.807978792E0,-7.295695223E-1,-3.181889867E0,-2.102398986E0,3.882882474E0
1.817989792E0,-4.287209214E-1,6.370991689E-1,-3.768301277E0,3.845749796E0
1.827999792E0,3.971083885E-1,5.754853034E0,-4.958282168E0,7.606614922E0
1.838009792E0,1.588199373E0,1.148262644E1,-4.293987014E0,1.236169130E1
1.848020792E0,3.145903763E0,1.747419699E1,-1.946589546E0,1.786150838E1
1.858030792E0,4.268905090E0,2.295903613E1,1.595166038E0,2.340695292E1
1.868040792E0,4.434870998E0,2.704083704E1,5.670901051E0,2.798274589E1
1.878050792E0,3.172565897E0,2.858046739E1,7.829424098E0,2.980282155E1
1.888061792E0,2.248658753E0,2.789941880E1,6.322883137E0,2.869517183E1
1.898071792E0,2.510988529E0,2.587856493E1,7.600994432E-1,2.601120792E1
1.908081792E0,3.496567717E0,2.429352043E1,-6.235918669E0,2.532366092E1
1.918091792E0,3.646032197E0,2.349498256E1,-8.959059384E0,2.540811880E1
1.928102792E0,2.530344274E0,2.242461699E1,-6.068957273E0,2.336874690E1
1.938112792E0,2.069492903E0,2.109835855E1,-1.435685570E0,2.124816998E1
1.948122792E0,2.240659762E0,1.949336100E1,1.685139484E0,1.969394258E1
1.958133792E0,2.231196629E0,1.698972827E1,3.187516057E0,1.742955432E1
1.968143792E0,1.950205172E0,1.359810229E1,3.199979982E0,1.410501889E1
1.978153792E0,1.319116648E0,9.442269192E0,2.711861436E0,9.912149549E0
1.988163792E0,4.957499664E-1,5.470835643E0,1.704894887E0,5.751736889E0
1.998174792E0,2.101892032E-1,1.319720081E0,9.832373786E-1,1.659095035E0
2.008184792E0,-7.257073633E-1,-2.971663168E0,6.506454134E-1,3.127422679E0
2.018194792E0,-1.412923237E0,-6.795914698E0,2.893553138E-1,6.947268179E0
2.028205792E0,-1.602394659E0,-9.978369405E0,-6.093620975E-2,1.010639589E1
2.038215792E0,-1.618708683E0,-1.258729646E1,-7.850916123E-1,1.271521210E1
2.048225792E0,-1.663513557E0,-1.438922121E1,-1.685010846E0,1.458273726E1
2.058235792E0,-1.788225312E0,-1.557563764E1,-2.048319404E0,1.581119382E1
2.068246792E0,-2.030048317E0,-1.613303517E1,-1.784871933E0,1.635792431E1
2.078256792E0,-2.020688094E0,-1.608294324E1,-9.312930536E-1,1.623611870E1
2.088266792E0,-1.486719484E0,-1.500074173E1,-7.437422594E-2,1.507441936E1
2.098277792E0,-1.105460558E0,-1.348945868E1,-4.246446812E-1,1.354133899E1
2.108287792E0,-6.037999336E-1,-1.221386052E1,-8.149895954E-1,1.225590353E1
2.118297792E0,-2.742125601E-1,-1.114178055E1,-2.678901668E-1,1.114837349E1
2.128307792E0,-5.330906510E-3,-9.945237912E0,4.383716047E-1,9.954896042E0
2.138318792E0,1.804544306E-1,-8.996782111E0,7.345283997E-1,9.028520594E0
2.148328792E0,1.797111764E-1,-8.500881506E0,6.889411676E-1,8.530646072E0
2.158338792E0,1.475384071E-1,-8.335784202E0,6.263081324E-1,8.360581781E0
