"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.476976542E0,-1.073112825E1,-3.554589346E0,-9.188419926E0,1.456774793E1
1.486986542E0,-7.165976790E0,-3.732618644E0,-4.751231677E0,9.373252784E0
1.496996542E0,-3.884238700E0,-3.272804130E0,-1.007952682E0,5.178274400E0
1.507007542E0,-1.003803205E0,-2.379856239E0,1.833651161E0,3.167587911E0
1.517017542E0,1.611928251E0,-1.764845805E0,3.671470801E0,4.380946387E0
1.527027542E0,4.040502614E0,-1.354023064E0,5.190864526E0,6.715959675E0
1.537038542E0,6.420301843E0,-1.095484477E0,6.416536821E0,9.142882848E0
1.547048542E0,8.460408248E0,-8.078423975E-1,7.437191702E0,1.129349093E1
1.557058542E0,1.008465775E1,-2.191456027E-1,8.164508146E0,1.297719307E1
1.567069542E0,1.145799329E1,4.254160751E-1,8.487328244E0,1.426538923E1
1.577079542E0,1.234397510E1,1.172963154E0,8.588832985E0,1.508368708E1
1.587089542E0,1.291545389E1,1.997030406E0,8.491088004E0,1.558511005E1
1.597100542E0,1.310494227E1,2.710354024E0,8.625478070E0,1.592119351E1
1.607110542E0,1.294984722E1,3.532826301E0,8.926688029E0,1.612033386E1
1.617120542E0,1.230997705E1,4.417350985E0,9.283916652E0,1.603869175E1
1.627131542E0,1.108928658E1,5.292051762E0,9.432775068E0,1.549049174E1
1.637141542E0,9.676639044E0,5.930774703E0,9.003659606E0,1.448714320E1
1.647151542E0,8.703775796E0,5.936892060E0,8.425210934E0,1.349024017E1
1.657162542E0,7.894069744E0,5.539613518E0,7.931132321E0,1.248625304E1
1.667172542E0,7.515296470E0,5.223452228E0,7.449845662E0,1.180103108E1
1.677182542E0,7.195806361E0,4.716569090E0,7.215154797E0,1.122871818E1
1.687192542E0,6.857319818E0,4.534936153E0,6.924490292E0,1.074881607E1
1.697203542E0,6.635667075E0,4.417755905E0,6.210091517E0,1.010514134E1
1.707213542E0,6.277100024E0,4.203928784E0,5.299281844E0,9.228076180E0
1.717223542E0,5.985385358E0,4.193782987E0,3.790967424E0,8.233109233E0
1.727234542E0,6.020164597E0,4.201754496E0,2.036473530E0,7.618684077E0
1.737244542E0,5.948834413E0,3.991786830E0,4.937298265E-1,7.181000077E0
1.747254542E0,5.998501832E0,3.883051423E0,-2.895128962E-1,7.151498465E0
1.757265542E0,6.275434152E0,3.525084880E0,-2.293087944E-1,7.201380405E0
1.767275542E0,6.599880946E0,2.622877339E0,4.604433820E-1,7.116875869E0
1.777285542E0,6.837390168E0,1.535675589E0,1.417797476E0,7.149710029E0
1.787296542E0,6.951844736E0,5.636100470E-1,2.343019365E0,7.357685864E0
1.797306542E0,6.907805847E0,-1.709056351E-1,2.895223103E0,7.491949491E0
1.807316542E0,6.586952752E0,-5.798739311E-1,3.072510681E0,7.291400566E0
1.817327542E0,5.626879703E0,-1.149818998E0,2.960633858E0,6.461362995E0
1.827337542E0,3.502090412E0,-1.519228249E0,3.115851121E0,4.927597785E0
1.837347542E0,4.037291908E-1,-1.009750409E0,3.040843915E0,3.229446526E0
1.847358542E0,-3.855111380E0,-4.916289219E-1,2.204813699E0,4.468197197E0
1.857368542E0,-8.150306429E0,-4.432610464E-1,4.572440779E-1,8.175148157E0
1.867378542E0,-1.195369568E1,-9.691833034E-1,-2.385501434E0,1.222786873E1
1.877389542E0,-1.427218334E1,-2.112472423E0,-5.793551077E0,1.554744324E1
1.887399542E0,-1.623581869E1,-3.502973342E0,-8.497358558E0,1.865684146E1
1.897409542E0,-1.939077979E1,-4.355552933E0,-1.084358307E1,2.263971016E1
1.907419917E0,-2.215776878E1,-5.776578948E0,-1.427541334E1,2.698375451E1
1.917429917E0,-2.285886163E1,-8.285235608E0,-1.660386466E1,2.944250339E1
1.927439917E0,-2.211215816E1,-1.039137462E1,-1.695189913E1,2.973709953E1
