"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.108095458E0,-2.517133952E0,-3.698079433E0,2.508763663E0,5.128903386E0
1.118102458E0,-1.959903072E0,-5.501321272E0,2.823255572E0,6.486642260E0
1.128110458E0,-1.744634904E0,-7.307820302E0,3.183286766E0,8.159736708E0
1.138117458E0,-2.052727035E0,-6.904823767E0,3.066288659E0,7.828946652E0
1.148124458E0,-2.517812229E0,-5.246235319E0,2.003162527E0,6.154268727E0
1.158132458E0,-2.426604436E0,-3.156002489E0,9.250455961E-2,3.982124796E0
1.168139458E0,-3.845928912E0,-7.766271830E-1,-3.621171883E-1,3.940234490E0
1.178146458E0,-5.574368198E0,4.550119033E-1,1.501824450E0,5.791035600E0
1.188154458E0,-5.322740289E0,-3.919242471E-1,3.409553547E0,6.333263313E0
1.198161458E0,-6.010145393E0,-1.849843855E0,7.664329133E0,9.913915018E0
1.208169458E0,-6.227834893E0,1.326407834E0,5.119305131E0,8.170224613E0
1.218176458E0,-4.380187837E0,2.169796186E0,2.779595582E0,5.623185270E0
1.228183458E0,-3.714230905E0,2.508947558E0,1.039696923E0,4.601227962E0
1.238191333E0,-2.825802035E0,3.534538074E0,-3.032707807E0,5.447516239E0
1.248198333E0,-3.091132309E0,3.220910091E0,-4.343099240E0,6.228312113E0
1.258206333E0,-3.364770307E0,2.869399167E0,-3.107614148E0,5.404849349E0
1.268213333E0,-1.748797536E0,3.147517594E0,-2.773935185E0,4.545313657E0
1.278220333E0,-1.168215215E0,3.086520025E0,-2.235112216E0,3.985857408E0
1.288228333E0,-1.106346996E0,3.636374059E0,-2.047822098E0,4.317498734E0
1.298235333E0,-1.560800782E0,4.393043818E0,-2.345676340E0,5.218920440E0
1.308243333E0,-2.831468571E0,5.992293844E0,-4.082574208E0,7.784099944E0
1.318250333E0,-2.994421116E0,6.962441061E0,-5.929757872E0,9.623106139E0
1.328257333E0,-2.967884113E0,5.963882807E0,-5.606189330E0,8.706640744E0
1.338265333E0,-5.478022456E-1,3.716599904E0,-4.109668744E0,5.567995989E0
1.348272333E0,1.892439651E0,1.270147387E0,-3.965943598E0,4.574200569E0
1.358280333E0,3.540877333E0,-1.726472575E0,-2.803971455E0,4.835367179E0
1.368287333E0,6.318640983E0,-5.707359610E0,2.851706954E0,8.979499437E0
1.378294333E0,6.509587072E0,-7.752187057E0,9.965976816E-1,1.017174198E1
1.388302333E0,7.558720232E0,-5.460932214E0,1.341834251E0,9.421069544E0
1.398309333E0,6.889322798E0,-4.763371374E0,1.668324939E0,8.540244936E0
1.408317333E0,7.066827893E0,-4.098226912E0,-1.656022689E0,8.335342311E0
1.418324333E0,4.503755876E0,-8.217685649E-1,-2.381299624E0,5.160398092E0
1.428331333E0,2.809738564E0,5.389252952E-1,-2.980749156E0,4.131578004E0
1.438339333E0,1.730370621E0,2.318704596E-1,-3.209443701E0,3.653556523E0
1.448346333E0,2.185354750E0,-9.780102602E-1,-2.779253813E0,3.668314492E0
1.458353333E0,3.746987007E0,-1.243021861E0,-2.765203246E0,4.819892526E0
1.468361333E0,3.862895193E0,-5.400338542E-2,-2.721957531E0,4.725878589E0
1.478368333E0,4.617011765E0,1.118356592E0,-2.577795306E0,5.404863342E0
1.488376333E0,6.409113781E0,2.148289542E0,-3.547429723E0,7.633881388E0
1.498383333E0,8.248616835E0,5.096810308E0,-5.523119107E0,1.115894259E1
1.508390333E0,6.157701634E0,3.770972578E0,-2.623960243E0,7.682622661E0
1.518398333E0,2.386514756E0,1.253463234E0,1.804407481E0,3.243841722E0
1.528405333E0,3.371691656E-1,-2.801707998E-1,2.043792490E0,2.090279040E0
1.538413333E0,3.058099633E-1,-5.699571265E-1,6.404238957E-1,9.102272386E-1
1.548420333E0,-1.443595684E-1,-1.848426782E0,4.231220663E-1,1.901723833E0
1.558427333E0,-1.021535472E0,-9.622362265E-1,-2.619903445E-2,1.403609513E0
1.568435333E0,-8.618901122E-1,-5.164410699E-1,-1.274336332E0,1.622805913E0
1.578442333E0,-1.070636880E-1,-5.880003914E-1,-2.428180261E0,2.500653209E0
1.588450333E0,3.093966454E-1,1.019453278E0,-3.638545715E0,3.791309297E0
1.598457333E0,-1.737903589E0,2.675247341E0,-4.867388370E0,5.819684422E0
1.608464333E0,-5.484712840E0,3.952452610E0,-5.428615823E0,8.670284097E0
1.618472333E0,-7.546861494E0,3.733237571E0,-4.396992735E0,9.498722350E0
1.628479333E0,-7.427173668E0,2.904127243E0,-3.519724445E0,8.716956114E0
1.638487333E0,-7.455390576E0,2.427881614E0,-1.824763978E0,8.050293246E0
1.648494333E0,-5.803411821E0,1.479870640E0,-1.255992447E0,6.119405437E0
1.658501333E0,-4.045930585E0,-1.666482189E0,-4.287132470E-1,4.396647840E0
1.668509333E0,-2.927904945E0,-3.770544854E0,1.708923619E0,5.070508436E0
1.678516333E0,-2.302642295E0,-3.245202641E0,3.138847343E0,5.068122370E0
1.688523333E0,-1.112362611E0,-1.731610962E0,1.287292593E0,2.427539767E0
1.698531333E0,-1.964092602E0,-3.463978261E-1,-6.836155236E-1,2.108312450E0
