Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
26.00328288,-1.651739019,4.266553048,1.258794725,4.745132333,jumping
26.01327488,-0.6795891309,4.901525584,1.739815921,5.245355458,jumping
26.02326588,0.1913840461,5.139808393,2.167560503,5.581449338,jumping
26.03325688,1.193793275,4.711489322,2.162868698,5.319894267,jumping
26.04324888,2.442997105,3.727090101,1.411549141,4.674602278,jumping
26.05323988,3.234793135,2.359877765,0.355020715,4.019819573,jumping
26.06323088,4.326141146,0.1080939674,0.0184321779,4.327530619,jumping
26.07322288,5.226301576,-2.071766739,1.511296501,5.821551572,jumping
26.08321388,4.684985647,-3.59057925,4.423133882,7.376005911,jumping
26.09320488,3.980516029,-4.623740156,5.907136749,8.492216758,jumping
26.10319688,3.429086171,-4.219947231,5.470250337,7.712990688,jumping
26.11318788,2.920919276,-1.653185036,4.38013872,5.518188597,jumping
26.12317888,2.600788313,0.3774243218,2.12464925,3.379450162,jumping
26.13317088,1.025793414,-3.037976441,-2.489473406,4.059437255,jumping
26.14316188,-0.917780723,-11.26640342,-3.057642089,11.70996767,jumping
26.15315288,0.5700070471,-17.69398564,-2.475394481,17.87539128,jumping
26.16314488,4.343031705,-22.33266835,-3.475820042,23.0150239,jumping
26.17313588,5.010490787,-13.08526639,-2.330387333,14.20422189,jumping
26.18312688,1.262174124,-0.8349829799,0.7774665508,1.701391881,jumping
26.19311888,-3.256300364,1.73807959,1.961593209,4.17998333,jumping
26.20310988,-7.623223792,2.690103362,-1.76515483,8.274416514,jumping
26.21310088,-10.81970188,2.910798331,-4.49586652,12.07275906,jumping
26.22309287,-12.45735729,3.669863986,-4.124789351,13.62598765,jumping
26.23308388,-10.17056154,2.185628985,-1.742988035,10.54776295,jumping
26.24307588,-5.365232005,-1.231632947,-0.7907102019,5.561281939,jumping
26.25306688,-1.141380588,-5.761489039,-1.658898058,6.103232616,jumping
26.26305788,2.234958435,-11.07740504,-1.464314415,11.39509361,jumping
26.27304988,4.782092696,-12.60769856,-0.04385850281,13.48422772,jumping
26.28304088,3.03795773,-6.746770604,0.08958460629,7.399738249,jumping
26.29303188,-1.380601875,-1.268651084,-0.283705734,1.89631908,jumping
26.30302387,-3.707638169,0.2474869108,-0.8542919478,3.812826418,jumping
26.31301488,-4.453555191,0.7142485017,-1.286054445,4.690228224,jumping
26.32300588,-4.19748866,1.451497611,-1.143289412,4.586160382,jumping
26.33299788,-3.468064587,2.099320573,-1.131187722,4.2088246,jumping
26.34298887,-2.769659994,2.124657728,-0.8451173741,3.591574908,jumping
26.35297988,-1.879393344,1.579998946,-1.011003467,2.655304883,jumping
26.36297225,-1.773665745,0.957221362,-0.6334668785,2.112686251,jumping
26.37296325,-1.755971778,0.4104172361,0.5782975218,1.893754793,jumping
26.38295425,-1.320067406,-0.03953653336,1.609596967,2.08205271,jumping
26.39294625,0.106928325,0.623751145,1.025824404,1.205327701,jumping
26.40293725,0.1471238396,1.79668214,-0.5100812727,1.873471388,jumping
26.41292825,-0.866823408,1.835317617,0.8698145512,2.208246121,jumping
26.42292025,-0.6543665814,1.865769331,0.7214339988,2.104698989,jumping
26.43291125,-0.007685580254,1.269297202,0.6711271866,1.435822466,jumping
26.44290225,0.8387497562,1.757461356,1.72931783,2.604363978,jumping
26.45289425,1.331427669,2.177524159,1.674301524,3.052473864,jumping
26.46288525,1.474918341,2.258894597,1.109358312,2.916961566,jumping
26.47287625,1.781411259,2.421795101,0.8654440498,3.128499798,jumping
26.48286825,2.147676754,2.637668456,0.8568075661,3.507695758,jumping
26.49285925,2.27457946,2.94021041,0.7948680107,3.801363457,jumping
26.50285025,2.180420285,3.261093911,0.5999335353,3.968486659,jumping
26.51284225,1.992454813,3.463733847,0.4912951921,4.026002895,jumping
26.52283325,1.678324847,3.50754528,0.4578454641,3.915261249,jumping
26.53282425,1.311855868,3.229884397,0.5780912612,3.533738608,jumping
26.54281625,0.9942558718,2.779396777,1.013689093,3.121082626,jumping
26.55280725,0.6645629561,2.211445026,1.668684835,2.848972114,jumping
26.56279825,0.3664166459,1.91842117,2.109768378,2.875017139,jumping
26.57279025,-0.08780149788,1.804895723,2.345090742,2.960541886,jumping
26.58278125,-0.7573924747,1.816844509,2.657084135,3.306760262,jumping
26.59277225,-1.006837618,1.607817074,3.044628233,3.587277354,jumping
26.60276425,-1.183164207,1.322446053,3.370825099,3.809357288,jumping
26.61275525,-1.242431877,1.526106913,3.381679285,3.912594289,jumping
26.62274625,-1.397526056,1.792927642,3.095301958,3.840385765,jumping
26.63273825,-1.419324768,1.761482486,2.780033539,3.584116324,jumping
26.64272925,-1.372890567,0.8651002336,2.407349555,2.90319803,jumping
26.65272025,-1.046789011,-0.5368311149,2.216518071,2.509363911,jumping
26.66271225,-0.09582270831,-1.984920968,2.732242491,3.378497044,jumping
26.67270325,0.937829656,-3.269861226,3.918270664,5.188869039,jumping
26.68269525,0.8408494914,-3.740570272,5.20523055,6.46477524,jumping
26.69268625,-0.2237042382,-2.607294509,5.51393547,6.103401725,jumping
26.70267725,-0.06215561002,-0.8584303147,5.231224932,5.301554509,jumping
26.71266925,1.614772045,0.5687288457,4.988484206,5.274079629,jumping
26.72266025,3.420471176,1.483404112,4.343714075,5.724330772,jumping
26.73265125,5.048194218,1.495121933,3.537968928,6.343254574,jumping
26.74264325,5.846012295,0.8906268382,2.265290866,6.332504925,jumping
26.75263425,5.537478699,0.1684155983,0.8470153803,5.604415153,jumping
26.76262525,4.163996394,-0.4624527776,-0.1860169599,4.193725175,jumping
26.77261725,2.322073469,-1.251340987,-1.028527718,2.831209765,jumping
26.78260825,1.635764718,-3.145668705,-1.950727036,4.046763371,jumping
26.79259925,1.891584789,-5.301189791,-2.256862397,6.064168046,jumping
26.80259125,1.631795336,-4.389501867,-1.838289903,5.030883861,jumping
26.81258225,0.4426795408,-2.579235476,-2.364219323,3.526748335,jumping
26.82257325,0.1478231665,-2.001340535,-2.099018565,2.903979091,jumping
26.83256525,1.577418277,-2.452578353,-1.426890919,3.246445239,jumping
26.84255625,2.04039555,-3.183365704,-0.7083010063,3.846910646,jumping
26.85254725,1.605498945,-3.863925472,-0.07807319283,4.184930387,jumping
26.86253925,1.331171268,-4.011920255,-1.862030914,4.618947954,jumping
26.87253025,1.62429599,-3.373763909,-3.222828562,4.940368844,jumping
26.88252125,2.281574192,-2.346655456,-3.378746322,4.704072633,jumping
26.89251325,0.8183993992,-1.374885052,-3.945692644,4.257766659,jumping
26.90250425,0.6907894725,1.328095048,-3.769389736,4.05577681,jumping
26.91249525,0.2360170126,2.240027386,-3.466092614,4.133669644,jumping
26.92248725,-0.5880845913,1.012975148,-2.808381718,3.042855568,jumping
26.93247825,-1.155714161,0.2002829236,-1.97642321,2.298268299,jumping
26.94246925,-1.494069434,0.3458370781,-1.168658142,1.928110114,jumping
26.95246125,-1.58195864,0.6643688285,-0.5866391596,1.813318665,jumping
26.96245225,-1.941311849,0.7381940192,-0.622192862,2.168120399,jumping
26.97244325,-2.350012343,0.5991466463,-0.4415548289,2.465056872,jumping
26.98243525,-2.726288564,0.5237859768,0.01874032617,2.776211858,jumping
26.99242625,-3.088434404,0.2216398787,-0.1159365454,3.09854685,jumping
27.00241825,-3.290681407,0.1849152714,-1.007945665,3.446553676,jumping
27.01240925,-3.382079235,0.3798585176,-1.860874627,3.878866693,jumping
27.02240025,-3.662351484,0.6175723922,-2.457381548,4.453418701,jumping
27.03239225,-3.846248755,0.9019201505,-2.621012954,4.740970191,jumping
27.04238325,-3.732670099,1.222430599,-2.461513775,4.635322287,jumping
27.05237425,-3.403181251,1.73735629,-1.959002016,4.29391877,jumping
27.06236625,-2.92282313,2.175172409,-1.333836429,3.879869801,jumping
27.07235725,-2.266319391,2.532967043,-0.7424969852,3.478998045,jumping
27.08234825,-1.604889958,3.018742025,-0.1831286547,3.423742294,jumping
27.09234025,-1.03011246,3.631876965,0.4621066225,3.803314936,jumping
27.10233125,-0.4124257547,4.04281051,0.8186125302,4.145423778,jumping
27.11232225,0.407860541,4.198577996,0.9732956502,4.329169878,jumping
27.12231425,1.270551722,4.222822891,1.060678487,4.535589675,jumping
27.13230525,2.137875359,3.404093417,0.635534454,4.069676533,jumping
27.14229625,2.968096367,2.702014725,-0.005722377598,4.013790274,jumping
27.15228825,3.438613916,2.310588661,-0.6804296681,4.198317539,jumping
27.16227925,3.471610047,2.292913697,0.09295903444,4.161510654,jumping
27.17227025,3.263175812,1.034520383,3.035678777,4.575357302,jumping
27.18226225,3.772457186,-1.576622763,5.888217498,7.168561771,jumping
27.19225325,4.204366155,-3.835700963,5.610628536,7.991773847,jumping
27.20224425,3.655509657,-4.108049065,3.594851811,6.569762363,jumping
27.21223625,2.965420096,-2.182548671,1.84535524,4.118564193,jumping
27.22222725,2.680520945,0.8640670305,0.9485420474,2.971790098,jumping
27.23221825,1.533208356,2.83456935,-0.143255614,3.225838408,jumping
27.24221025,-0.439450416,0.3373936987,-1.89618187,1.975463707,jumping
27.25220125,-1.534345055,-4.906800942,-3.064151209,5.984975595,jumping
27.26219225,-1.313109804,-11.61338539,-2.390012268,11.92925547,jumping
27.27218425,2.839985626,-18.30612012,-1.174545119,18.56230342,jumping
27.28217525,6.334636041,-16.59974472,0.3931197104,17.77171015,jumping
27.29216725,4.056667242,-2.918978001,2.354536918,5.524565665,jumping
27.30215825,-0.7500697142,0.9807944119,2.584577492,2.86436783,jumping
27.31214925,-4.45665363,1.943953037,0.1339991793,4.864017965,jumping
27.32214125,-6.677594535,2.22310379,-2.644911694,7.518511628,jumping
27.33213225,-9.930445626,2.227708472,-4.438529601,11.10301672,jumping
27.34212325,-11.56374136,1.800561182,-4.180242882,12.42725092,jumping
27.35211525,-9.517518765,-0.1146978128,-2.765747329,9.911895748,jumping
27.36210704,-5.389731839,-2.623343947,-0.828504265,6.051244671,jumping
27.37209804,-1.525795841,-5.247045743,-0.006330780387,5.464392195,jumping
27.38209004,1.3883623,-6.326147638,-0.6527232215,6.509511611,jumping
27.39208104,2.762543932,-5.815409138,-0.6032075375,6.466412588,jumping
27.40207204,1.784476662,-4.126088895,-0.2102167583,4.500350832,jumping
27.41206404,-1.376898541,-2.012452583,-0.1346037814,2.442116535,jumping
27.42205504,-3.703714687,-0.9819445592,-0.02938167393,3.8317856,jumping
27.43204604,-4.515061175,-0.06021871984,0.2815653607,4.524232837,jumping
27.44203804,-4.418094167,0.8994105256,0.5243625122,4.539102489,jumping
27.45202904,-3.607979102,0.9654630125,0.2548228276,3.743603439,jumping
27.46202004,-1.731644729,1.118344313,0.2407605663,2.075392281,jumping
27.47201204,0.1718511298,1.757201155,0.2809633899,1.787800083,jumping
27.48200304,0.2039467889,2.296412086,-0.1091757023,2.30803425,jumping
27.49199404,-0.541404807,1.792887297,1.614823793,2.472897067,jumping
27.50198604,0.07002917826,1.721379942,1.638150675,2.377307432,jumping
27.51197704,0.4400406924,2.004743614,-0.05249220908,2.053141057,jumping
27.52196804,0.6804811236,1.635932826,-1.103754048,2.08748743,jumping
27.53196004,0.8716824442,1.116380233,-1.01460272,1.742284072,jumping
27.54195104,1.043012587,0.8605294651,-0.5309882846,1.452699135,jumping
27.55194204,0.8267802134,0.9512846839,-0.1575207737,1.270165684,jumping
27.56193404,0.7283762518,1.164627364,0.3620436595,1.420550764,jumping
27.57192504,0.8455179083,1.545699179,0.8622527857,1.961521438,jumping
27.58191704,1.155236735,1.884883879,1.238119994,2.533831145,jumping
27.59190804,1.349781786,2.334859868,1.412270395,3.044337226,jumping
27.60189904,1.521448729,2.69419232,1.602916376,3.484654847,jumping
27.61189104,1.828130512,2.950845326,1.701280723,3.865734782,jumping
27.62188204,1.862304856,3.15221934,1.711870615,4.041678754,jumping
27.63187304,1.763198936,2.86160629,1.654248059,3.746224458,jumping
27.64186504,1.539887339,2.581369125,1.687062049,3.446867843,jumping
27.65185604,0.9363187355,2.654472769,1.968830454,3.43499808,jumping
27.66184704,0.3920517164,2.633281875,2.159475558,3.428004181,jumping
27.67183904,-0.1405088845,2.400249281,2.115662372,3.202649938,jumping
27.68183004,-0.7623102754,2.09272199,2.04275227,3.022158024,jumping
27.69182104,-1.31655089,1.669352002,2.499988162,3.281765251,jumping
27.70181304,-1.790404861,1.450816995,3.26087464,3.992959171,jumping
27.71180404,-2.085890104,1.422968461,3.708608807,4.48659738,jumping
27.72179504,-1.792615109,1.40995022,3.560048014,4.227927437,jumping
27.73178704,-1.611996371,1.535790487,3.083347326,3.803184909,jumping
27.74177804,-1.67124036,0.656725933,2.669736341,3.217425278,jumping
27.75176904,-1.011765359,-1.465375977,2.876081657,3.382726947,jumping
27.76176104,0.2045089987,-3.984591538,3.767419517,5.487462389,jumping
27.77175204,1.270884428,-5.729037577,4.804153656,7.58399045,jumping
27.78174304,1.623044393,-5.813046278,5.587754813,8.224888084,jumping
27.79173504,1.037208056,-3.968181912,5.608832272,6.948472328,jumping
27.80172604,0.529962683,-1.573084613,5.283206095,5.537844552,jumping
27.81171804,1.090192016,0.2966982472,5.006246293,5.132158457,jumping
27.82170904,2.605656997,1.509380368,5.095788215,5.919014699,jumping
27.83170004,3.807958848,1.669615127,4.676121268,6.257337723,jumping
27.84169204,4.116045132,1.213258656,3.701196291,5.666804927,jumping
27.85168304,4.204678981,0.524249661,2.545817469,4.94321248,jumping
27.86167404,3.543947998,0.1586226815,1.466403333,3.83862831,jumping
27.87166604,1.978770867,-0.1251859635,0.4874543023,2.041768196,jumping
27.88165704,1.420435447,-1.038540344,-0.7194314736,1.900995674,jumping
27.89164804,0.7557204634,-1.200299472,-1.232125282,1.878820096,jumping
27.90164004,0.1955659747,-1.103259081,-2.058127085,2.343355233,jumping
27.91163104,0.7964369649,-0.5274551046,-2.274891555,2.467316825,jumping
27.92162204,1.80172127,-0.4050588477,-1.851020899,2.614679823,jumping
27.93161404,2.798026883,-1.385760289,-0.8235762316,3.229173861,jumping
27.94160504,3.564557094,-2.783868143,-0.3364945431,4.535329943,jumping
27.95159604,4.307811294,-4.596772213,0.3877293085,6.311726146,jumping
27.96158804,3.607835553,-6.210221325,-0.5790485966,7.205457901,jumping
27.97157904,1.798350935,-5.884294016,-2.492140029,6.638504657,jumping
27.98157004,1.354576795,-4.072876309,-3.202276769,5.35516351,jumping
27.99156204,0.3978457224,-2.451688991,-3.905989465,4.628802634,jumping
28.00155304,-0.8962533215,-1.322499847,-3.200992428,3.57751707,jumping
28.01154504,-0.9133701682,0.8293562043,-1.499780409,1.942013917,jumping
28.02153604,-1.238295557,1.603870788,-0.8076390606,2.181297376,jumping
28.03152704,-1.815765405,0.2389213246,-0.2966950312,1.855293871,jumping
28.04151904,-2.183694726,0.06051283479,-0.04876782507,2.185077289,jumping
28.05151004,-2.23086246,0.4763545328,-0.5068261278,2.336778483,jumping
28.06150104,-2.321292574,0.9375758868,-1.076527658,2.725134777,jumping
28.07149304,-2.150262101,0.751991694,-1.223443921,2.585717239,jumping
28.08148404,-2.483503692,0.8113450259,-1.238211941,2.891235056,jumping
28.09147504,-2.836509456,0.7909236252,-1.010730694,3.113345887,jumping
28.10146704,-3.139001709,0.7895694101,-0.9309264332,3.367992816,jumping
28.11145804,-3.452084439,0.8504418486,-1.082059709,3.71631424,jumping
28.12144904,-3.805454485,0.9199740136,-1.373010143,4.148854406,jumping
28.13144104,-4.144181349,1.020420408,-1.702396957,4.594959441,jumping
28.14143204,-4.51444751,1.086851209,-1.780988505,4.973268736,jumping
28.15142304,-4.667069194,1.459829308,-1.659759937,5.164052625,jumping
28.16141504,-4.533546855,1.697339115,-1.376750022,5.032836951,jumping
28.17140604,-4.130815784,1.90458198,-1.052460811,4.668912648,jumping
28.18139704,-3.420410657,2.239649656,-0.6087349105,4.133497047,jumping
28.19138904,-2.561549987,2.8148502,0.02568711072,3.805992618,jumping
28.20138004,-1.630279738,3.499131137,0.7437494588,3.931271295,jumping
28.21137104,-0.3128880179,4.309812503,0.9870597035,4.432456383,jumping
28.22136304,1.346941794,4.829300192,0.3800196084,5.028002331,jumping
28.23135404,3.158931359,4.347984297,-0.7399864832,5.425070946,jumping
28.24134604,4.747526296,3.11572102,-1.419013989,5.853231937,jumping
28.25133704,5.392114579,1.862346956,-2.059857715,6.065166908,jumping
28.26132804,4.752168986,0.7011027914,-1.194862731,4.949985064,jumping
28.27132004,3.517579687,-0.5885093915,2.429629785,4.315415513,jumping
28.28131104,2.365698084,-2.447866666,6.281023505,7.144216886,jumping
28.29130204,2.329485108,-5.175043715,7.53384033,9.432196373,jumping
28.30129404,3.603063056,-4.903522409,3.480573828,7.01006345,jumping
28.31128504,5.074780338,-0.8412716603,-1.145402011,5.270017007,jumping
28.32127604,4.367997562,4.146254187,0.1276985121,6.023880261,jumping
28.33126804,2.174416364,6.260389266,1.960809098,6.91124682,jumping
28.34125904,0.5056566846,3.469482245,-1.021019747,3.651777246,jumping
28.35125004,-1.833671041,-3.830470628,-4.362021415,6.087863792,jumping
28.36124138,-2.534503106,-13.14950624,-2.036183216,13.54545173,jumping
28.37123238,2.353669776,-18.30524654,0.7837043604,18.4725744,jumping
28.38122337,5.681622505,-12.85178707,1.586953916,14.14099317,jumping
28.39121538,2.387533341,-3.422458352,0.05133533746,4.173268736,jumping
28.40120638,-3.616628596,-1.048346125,-1.775115708,4.1629398,jumping
28.41119738,-6.820820913,-2.104431624,-2.08791821,7.437179091,jumping
28.42118937,-8.281831943,-2.259233735,-1.158009193,8.662208881,jumping
28.43118038,-8.737581473,-1.487688952,-0.3285772669,8.86941438,jumping
28.44117238,-7.515397627,-1.531516172,0.5715372634,7.691124633,jumping
28.45116338,-5.406353719,-2.311895514,-0.1864577669,5.882880918,jumping
28.46115437,-3.350394343,-3.600468646,-1.393700223,5.111840866,jumping
28.47114638,-1.416656976,-4.779856136,-1.40487089,5.179537034,jumping
28.48113738,0.2123539156,-5.679577149,-0.02074197426,5.683583465,jumping
28.49112838,0.4375360376,-5.702777731,0.7640179548,5.770340984,jumping
28.50112038,-1.717089255,-4.465559524,1.117433317,4.913071808,jumping
28.51111138,-2.189053699,-2.477465272,1.065905313,3.47360683,jumping
28.52110238,-2.657280017,-0.66431328,0.3742387587,2.76450789,jumping
28.53109438,-2.83508449,0.4891347921,-0.1323335999,2.880011995,jumping
28.54108537,-2.932279539,1.242564901,0.3980886742,3.209471206,jumping
28.55107638,-3.070127356,2.099874889,0.8431625037,3.813932294,jumping
28.56106838,-2.446608638,2.654318402,0.9225454728,3.725907964,jumping
28.57105938,-1.397337191,3.003664979,1.054884774,3.476684688,jumping
28.58105037,-0.5149824089,3.166573085,0.9235007617,3.338449587,jumping
28.59104238,0.1883388162,2.771917604,-0.3780954359,2.803917772,jumping
28.60103338,0.7072318429,2.323811554,-1.320413269,2.764736555,jumping
28.61102538,0.8025245011,2.154657453,-1.945264275,3.011751552,jumping
28.62101638,-0.145935393,1.739827323,-2.074121413,2.711139223,jumping
28.63100738,-0.6596068561,1.433990462,-1.678295026,2.30392796,jumping
28.64099938,-0.9092975825,1.699511356,-1.08089582,2.209863506,jumping
28.65099038,-0.906935015,1.873906901,-0.4084065248,2.121521644,jumping
28.66098138,-0.6481147385,1.814738342,0.2233906813,1.939904987,jumping
28.67097338,-0.2785537523,1.743231572,0.7855640674,1.932242068,jumping
28.68096438,0.2612307912,1.580140448,1.173239581,1.985340393,jumping
28.69095538,0.6226372504,1.599756103,1.462224913,2.254994108,jumping
28.70094738,0.823722412,1.838268707,1.731481007,2.656271245,jumping
28.71093838,0.963335503,2.065133073,1.884737845,2.957199122,jumping
28.72092938,1.165204484,2.094700103,1.686190229,2.930649672,jumping
28.73092138,0.9402980581,1.647864069,1.312495261,2.307002436,jumping
28.74091238,0.4449868521,1.207052422,1.061199401,1.667672934,jumping
28.75090338,0.07968205422,0.9445989776,1.157544558,1.496170399,jumping
28.76089538,-0.1270196503,1.03341409,1.375975412,1.725510651,jumping
28.77088638,-0.2036757705,1.216807916,1.759181607,2.148679885,jumping
28.78087838,-0.224366143,1.405997502,2.430261869,2.816618877,jumping
28.79086937,-0.2293988416,1.839855641,3.047530206,3.567230434,jumping
28.80086038,-0.03150158197,2.207558967,3.230289025,3.912681449,jumping
28.81085238,0.1959866819,2.251078039,2.911082506,3.68512747,jumping
28.82084338,0.3552844244,1.67453205,2.195297356,2.783813049,jumping
28.83083437,0.5467263579,0.5263996822,1.507566562,1.687827975,jumping
28.84082638,0.9161589977,-0.8269225931,1.354817993,1.832670204,jumping
28.85081738,1.608959035,-2.484953801,1.860144895,3.496267095,jumping
28.86080838,1.940047097,-3.375677703,3.118999554,4.988701325,jumping
28.87080037,1.78120836,-3.332848018,4.419267118,5.814679784,jumping
28.88079138,1.419736412,-2.112562762,4.869344848,5.494460134,jumping
28.89078238,2.089716522,-0.7150945938,4.654132814,5.151623789,jumping
28.90077438,3.244622012,0.5146023399,4.730453596,5.759303673,jumping
28.91076537,3.679739057,1.318522571,4.434696166,5.91147286,jumping
28.92075638,3.448311523,1.037091404,3.534627829,5.045790803,jumping
28.93074838,3.007896902,-0.1449518913,2.513871791,3.922754925,jumping
28.94073938,1.871163973,-1.419944866,1.907454717,3.025868723,jumping
28.95073037,0.5478168637,-2.157009788,1.356804292,2.606475096,jumping
28.96072238,-0.3343253723,-1.790605128,0.5265062477,1.896114187,jumping
28.97071338,-0.6683671546,-0.8828336692,-0.4959304261,1.213283532,jumping
28.98070538,-1.066264333,-0.2604724073,-1.521670192,1.876231775,jumping
28.99069637,-0.4975229153,-0.4881764334,-2.561106184,2.65426264,jumping
29.00068738,0.9951130736,-0.9370344347,-2.797666402,3.113714961,jumping
29.01067938,2.051224009,-0.8819869924,-0.5287936784,2.294568313,jumping
29.02067038,3.332620853,-1.979538022,1.609826616,4.197198383,jumping
29.03066137,4.451154324,-4.299894456,0.9288302064,6.258162087,jumping
29.04065338,5.512115816,-6.885406333,-0.0346681416,8.820059128,jumping
29.05064438,4.463008969,-8.21901706,-3.027974778,9.830530085,jumping
29.06063538,2.967686477,-7.120669055,-5.049764196,9.220152344,jumping
29.07062738,0.7753378719,-4.389562678,-5.111816018,6.782335314,jumping
29.08061838,-0.3962646353,-0.461658141,-3.866115839,3.913694621,jumping
29.09060938,-0.5796789265,2.113522875,-3.245418695,3.916088496,jumping
29.10060138,-1.757134497,0.6713498193,-1.937870178,2.700661594,jumping
29.11059238,-2.64919478,-0.1936399019,-0.5382961348,2.710256837,jumping
29.12058438,-2.318330082,-0.02540381312,-0.6991281867,2.421586245,jumping
29.13057538,-2.524512261,0.4496707642,-1.185966777,2.825222673,jumping
29.14056638,-2.651200082,0.4376184833,-1.571220521,3.112732841,jumping
29.15055838,-2.717047332,0.2168627036,-1.95194238,3.352529596,jumping
29.16054938,-2.632422919,0.2173983085,-2.206802045,3.441930812,jumping
29.17054038,-2.428246919,0.3477666593,-2.331588643,3.384321254,jumping
29.18053238,-2.347590426,0.554416616,-2.077665995,3.183591459,jumping
29.19052338,-2.54615076,0.8422481453,-1.753634646,3.20429401,jumping
29.20051438,-2.851704615,1.049923704,-1.799585282,3.531722835,jumping
29.21050638,-3.249925144,1.268011984,-2.150445703,4.098083034,jumping
29.22049738,-3.812329642,1.64493286,-2.1808407,4.689960295,jumping
29.23048838,-4.208515924,1.948665892,-1.988645645,5.046148684,jumping
29.24048037,-4.30336127,2.289717609,-1.735357711,5.174281722,jumping
29.25047138,-4.170890261,2.593385153,-1.326970628,5.087516405,jumping
29.26046238,-3.525416125,2.844806655,-0.7606593141,4.593483031,jumping
29.27045438,-2.487949914,3.295566171,-0.09530639917,4.130343142,jumping
29.28044537,-1.250560969,4.050848678,0.6764447907,4.293117201,jumping
29.29043738,0.07707098007,4.857805953,0.9781728128,4.955909671,jumping
29.30042838,1.571563752,5.136330469,0.6252430621,5.407645717,jumping
29.31041938,3.05491524,4.687841427,0.3839924991,5.608548351,jumping
29.32041137,4.026395622,3.750180171,0.3112619072,5.511133912,jumping
29.33040238,4.219170721,2.77988385,-0.1622859621,5.055244062,jumping
29.34039338,4.03252175,2.107835289,0.08738897681,4.551026049,jumping
29.35038538,3.89444326,1.43349111,2.601454603,4.897872101,jumping
29.36038,4.525093535,-0.3107958841,5.688202962,7.27521261,jumping
29.370371,5.899946428,-2.212206919,6.802285824,9.272233805,jumping
29.380363,6.410390228,-1.897951237,4.555140622,8.089785403,jumping
29.390354,5.615425007,0.7191057837,1.305284475,5.809808835,jumping
29.400345,5.210439835,2.818195977,0.04230723649,5.923909329,jumping
29.410337,3.375784122,3.909853597,0.5828621507,5.198326835,jumping
29.420328,0.7362463117,2.558162695,0.182425527,2.668245506,jumping
29.430319,-1.38680694,-2.79338741,-1.990603,3.699830674,jumping
29.440311,-2.555725576,-11.09567408,-2.533087788,11.66457244,jumping
29.450302,1.184445916,-19.39661765,-2.046571671,19.54021863,jumping
29.460294,5.440640037,-20.56324008,-0.8301932332,21.28700607,jumping
29.470285,4.45138295,-8.039994028,-0.1241106606,9.190849666,jumping
29.480276,-0.7508362842,-1.260822832,-0.7163017514,1.6329475,jumping
29.490268,-6.586813003,0.2546982819,-0.5153616008,6.611851052,jumping
29.500259,-10.30639119,1.521816226,-1.471438078,10.52153762,jumping
29.51025,-12.34527552,4.128733006,-1.438779917,13.09665422,jumping
29.520242,-12.17537064,4.373875768,-0.4020808607,12.9434195,jumping
29.530233,-10.00425035,1.33065379,0.6861681256,10.11565575,jumping
29.540224,-6.799204926,-2.826873829,0.5702894676,7.385501564,jumping
29.550216,-3.36106785,-7.620894846,-1.420355925,8.449392067,jumping
29.560207,0.6853726119,-10.51380128,-1.818653052,10.69192461,jumping
29.570198,3.710959972,-10.13000174,-1.708251774,10.92274157,jumping
29.58019,3.424697835,-6.810835623,-1.529711722,7.775349194,jumping
29.590181,0.2799857354,-3.107456565,-0.563992601,3.170609716,jumping
29.600173,-2.057018892,-1.537014309,0.2260855168,2.577761503,jumping
29.610164,-3.042180004,-0.7808401018,0.1198427778,3.143076953,jumping
29.620155,-3.159389781,-0.136392737,-0.6080323675,3.22025622,jumping
29.630147,-2.233873484,0.3703176159,-0.8198746517,2.408219326,jumping
29.640138,-2.095928603,0.851148777,-0.7262124896,2.375869426,jumping
29.650129,-1.589411501,0.7846793836,0.4630942172,1.83204992,jumping
29.660121,-1.63170909,1.048370098,0.7806579611,2.090689185,jumping
29.670112,-1.290765546,1.183347809,0.4992661165,1.820893843,jumping
29.680103,-0.755392727,1.529371998,0.8457650994,1.903921081,jumping
29.690095,-0.4310567379,1.891208228,1.061233681,2.211039438,jumping
29.700086,-0.04196283549,1.950187923,0.7829258037,2.10189596,jumping
29.710077,0.5169406414,1.513636556,0.7038667703,1.747498693,jumping
29.720069,0.9769071829,1.592181619,1.322554665,2.288785878,jumping
29.73006,1.65105051,1.783037662,1.390779977,2.799903576,jumping
29.740052,1.839144327,2.257887706,1.058459469,3.098523067,jumping
29.750043,1.902408862,2.931060687,0.7568863982,3.575353584,jumping
29.760034,1.956048879,3.414522511,0.6499367309,3.988421862,jumping
29.770026,1.818168026,3.787624571,0.4839598601,4.229190467,jumping
29.780017,1.756603569,3.730936984,0.374387278,4.140738185,jumping
29.790008,1.60030194,3.645640726,0.6258298302,4.030300929,jumping
29.8,1.456381205,3.291863714,0.9433691619,3.721203878,jumping
29.809991,1.17296637,2.817004899,1.160653011,3.264733085,jumping
29.819982,0.9484803593,2.221113982,1.473486796,2.82915635,jumping
29.829974,0.728808361,1.647508559,1.728145317,2.496383848,jumping
29.839965,0.3029989144,1.330972463,1.870432486,2.315559052,jumping
29.849956,-0.3512820053,1.298720976,1.979680109,2.393576519,jumping
29.859948,-0.8553213501,1.533118894,2.23812821,2.844511565,jumping
