"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.576604875E0,2.415236279E0,-3.704719239E0,4.072514804E-1,4.441189558E0
1.586612875E0,2.384062434E0,-3.784638690E0,7.084265752E-1,4.528698700E0
1.596621875E0,2.557617735E0,-3.896421081E0,7.897506738E-1,4.727283770E0
1.606629875E0,2.652578856E0,-3.972023533E0,6.387917916E-1,4.818838085E0
1.616637875E0,2.731083573E0,-4.034935480E0,3.706560235E-1,4.886400281E0
1.626646875E0,2.874501740E0,-4.148616170E0,1.101581077E-1,5.048357276E0
1.636654875E0,2.994774288E0,-4.343666128E0,-2.981261373E-2,5.276077829E0
1.646663875E0,3.218364798E0,-4.620573012E0,-4.735528395E-2,5.631146371E0
1.656671875E0,3.475449328E0,-4.928108781E0,6.108937025E-2,6.030649725E0
1.666679875E0,3.520843602E0,-5.286945389E0,2.725925159E-1,6.357864256E0
1.676688875E0,3.502397976E0,-5.707330374E0,4.604599003E-1,6.712111061E0
1.686696875E0,3.689593077E0,-6.024870436E0,5.564982247E-1,7.086737692E0
1.696705875E0,3.748533010E0,-6.232652999E0,6.391076875E-1,7.301090451E0
1.706713125E0,3.629401254E0,-6.296317483E0,6.241154996E-1,7.294222883E0
1.716721125E0,3.592131101E0,-6.065176463E0,4.450561416E-1,7.063132899E0
1.726730125E0,3.416401221E0,-5.681889138E0,1.838107324E-1,6.632454136E0
1.736738125E0,3.130648962E0,-5.316753325E0,-1.150930115E-1,6.171067593E0
1.746747125E0,2.496437148E0,-4.806318588E0,-3.571105830E-1,5.427745828E0
1.756755125E0,2.123357892E0,-4.851688596E0,-5.459358875E-1,5.324056439E0
1.766764125E0,2.143556514E0,-5.634720819E0,-9.067791867E-1,6.096487655E0
1.776772125E0,1.589746254E0,-6.178587888E0,-1.191007589E0,6.490049347E0
1.786780125E0,1.193455306E0,-6.396611264E0,-1.319861584E0,6.639503433E0
1.796789125E0,1.130008923E0,-6.318000128E0,-1.479842427E0,6.586651607E0
1.806797125E0,1.210512804E0,-5.889638371E0,-1.658241123E0,6.237222540E0
1.816806125E0,1.311441593E0,-5.136302403E0,-1.691415886E0,5.564383984E0
1.826814125E0,1.324487901E0,-4.353926237E0,-1.513568144E0,4.796022352E0
1.836822125E0,1.031292136E0,-3.611930651E0,-1.079898651E0,3.908425206E0
1.846831125E0,4.607067990E-1,-2.970485246E0,-5.828481174E-1,3.061983880E0
1.856839125E0,-1.609832025E-1,-2.627976404E0,5.932117224E-1,2.698902687E0
1.866848125E0,-9.230619282E-1,-2.533661400E0,1.582906912E0,3.126831896E0
1.876856125E0,-1.782131928E0,-2.534144965E0,1.407282135E0,3.402694215E0
1.886864125E0,-1.925995068E0,-2.904445039E0,6.072403622E-1,3.537513087E0
1.896873125E0,-1.962136708E0,-3.417801045E0,3.623391632E-1,3.957604592E0
1.906881125E0,-2.199695047E0,-3.599612614E0,-1.446041282E-1,4.220992729E0
1.916890125E0,-2.038347563E0,-3.342075216E0,-7.053845613E-1,3.977674562E0
1.926898125E0,-1.887604004E0,-2.786909865E0,-1.035720963E0,3.521737268E0
1.936906125E0,-2.028854608E0,-2.173734578E0,-1.103705151E0,3.171677490E0
1.946915125E0,-2.235956554E0,-1.615236021E0,-9.205401702E-1,2.907900157E0
1.956923125E0,-2.125260576E0,-1.058039639E0,-5.983571260E-1,2.448307914E0
1.966932125E0,-2.057537540E0,-5.497569698E-1,-2.762458563E-1,2.147557968E0
1.976940125E0,-1.994160739E0,-1.278096092E-1,7.526674859E-2,1.999669330E0
1.986949125E0,-1.644460405E0,1.417715907E-1,4.369894691E-1,1.707427598E0
1.996957125E0,-1.223935087E0,3.647025347E-1,7.417486147E-1,1.476894053E0
2.006965125E0,-7.931052214E-1,5.871642396E-1,1.005117660E0,1.408559280E0
2.016974125E0,-3.564351565E-1,8.497232258E-1,1.110012104E0,1.442637325E0
2.026982125E0,-3.238772750E-3,1.153048415E0,1.115350612E0,1.604225085E0
2.036991125E0,1.916079944E-1,1.432112044E0,1.008607278E0,1.762086029E0
2.046999125E0,3.207665563E-1,1.616131815E0,8.935527849E-1,1.874355838E0
2.057007125E0,3.544903725E-1,1.735290468E0,9.375683586E-1,2.003978758E0
2.067016125E0,3.469989198E-1,1.861149154E0,1.052395980E0,2.166061338E0
2.077024125E0,4.434551740E-1,2.031682906E0,1.238946936E0,2.420615094E0
2.087033125E0,3.958313566E-1,2.229669628E0,1.386712800E0,2.655387261E0
2.097041125E0,2.703717434E-1,2.439063976E0,1.404941057E0,2.827718750E0
2.107049125E0,7.909528613E-2,2.696994598E0,1.282774010E0,2.987565077E0
2.117058125E0,5.225715101E-2,2.929390723E0,1.208803224E0,3.169426770E0
2.127066125E0,2.907001734E-2,3.051604546E0,1.188891993E0,3.275148782E0
2.137075125E0,-1.472311360E-1,3.152515209E0,1.110299714E0,3.345563421E0
2.147083125E0,-3.846181512E-1,3.300596530E0,1.059458027E0,3.487738507E0
2.157091125E0,-4.290172291E-1,3.402314694E0,1.106266304E0,3.603279922E0
2.167100125E0,-6.191564029E-1,3.455779295E0,1.051156297E0,3.664791228E0
2.177108125E0,-8.121630514E-1,3.661497790E0,8.857606392E-1,3.853666670E0
2.187117125E0,-1.032189099E0,3.887682125E0,7.238712645E-1,4.086988653E0
2.197125125E0,-1.164146723E0,4.060652704E0,6.215356350E-1,4.269712464E0
2.207133125E0,-1.187054944E0,4.136778190E0,5.279158652E-1,4.335980672E0
2.217142125E0,-1.359848353E0,4.106532882E0,4.692811561E-1,4.351209562E0
2.227150125E0,-1.526799808E0,4.055560364E0,3.860415097E-1,4.350599449E0
2.237159125E0,-1.726386913E0,3.821858849E0,4.036778815E-1,4.213071643E0
2.247167125E0,-2.157741859E0,3.550158618E0,4.977116342E-1,4.184159774E0
2.257175125E0,-2.671986934E0,3.360893018E0,5.051209335E-1,4.323223706E0
2.267184125E0,-3.257209021E0,3.203940302E0,5.088233905E-1,4.597123590E0
2.277192125E0,-3.824809939E0,3.116998052E0,5.326065016E-1,4.962712727E0
2.287201125E0,-4.472687865E0,3.023846644E0,4.060142827E-1,5.414188107E0
2.297209125E0,-5.142899231E0,2.786040968E0,2.232116103E-1,5.853311900E0
2.307217125E0,-5.740161320E0,2.531623937E0,2.108434336E-1,6.277183022E0
2.317226125E0,-6.295204757E0,2.136287255E0,3.695804282E-1,6.658071483E0
2.327234125E0,-6.854538297E0,1.706154962E0,5.258671470E-1,7.083233462E0
2.337243125E0,-7.193930574E0,1.557177848E0,5.682442577E-1,7.382434659E0
2.347251125E0,-7.132510836E0,1.565735832E0,6.952003196E-1,7.335362500E0
2.357260125E0,-7.012014340E0,1.743830912E0,9.288923331E-1,7.285062272E0
2.367268125E0,-6.846321205E0,2.070675064E0,1.225714541E0,7.256871598E0
2.377276125E0,-6.576089795E0,2.514061241E0,1.367255752E0,7.171809339E0
2.387285125E0,-6.182390918E0,3.024481652E0,1.504555099E0,7.045078620E0
2.397293125E0,-5.718894997E0,3.404065350E0,1.547060849E0,6.832775290E0
2.407302125E0,-5.137654279E0,3.487353675E0,1.454885341E0,6.377602880E0
2.417310125E0,-4.518152890E0,3.222439722E0,1.358137604E0,5.713349373E0
2.427318125E0,-4.002565295E0,2.649527779E0,1.222980456E0,4.953403636E0
2.437327125E0,-3.604032524E0,1.924183601E0,9.918817560E-1,4.204207700E0
2.447335125E0,-3.181795142E0,1.240392660E0,7.151109660E-1,3.489094147E0
2.457344125E0,-2.880749490E0,5.172727633E-1,3.286018983E-1,2.945211018E0
2.467352125E0,-2.575014371E0,-3.671408236E-2,-6.266344070E-2,2.576038361E0
2.477360125E0,-2.121720087E0,-3.983058983E-1,-5.356645954E-1,2.224248249E0
2.487369125E0,-1.682961397E0,-6.307619566E-1,-9.322110665E-1,2.024657300E0
2.497377125E0,-1.294891634E0,-8.022283396E-1,-1.207029033E0,1.943510674E0
2.507385125E0,-9.262106538E-1,-9.784961638E-1,-1.341391032E0,1.901223505E0
2.517394125E0,-5.487997806E-1,-1.157374185E0,-1.337817214E0,1.852147699E0
2.527402125E0,-8.360290468E-2,-1.326200843E0,-1.177196465E0,1.775271708E0
2.537411125E0,4.375372070E-1,-1.437272797E0,-8.194567951E-1,1.711344892E0
2.547419125E0,9.742431915E-1,-1.436195155E0,-3.445284712E-1,1.769323652E0
2.557427125E0,1.356721846E0,-1.395967188E0,1.193475918E-1,1.950298030E0
2.567436125E0,1.496476148E0,-1.371048694E0,4.905089609E-1,2.088016864E0
2.577444125E0,1.519242282E0,-1.297786590E0,7.263890024E-1,2.126026371E0
2.587453125E0,1.522426676E0,-1.217103493E0,8.393572088E-1,2.122179167E0
2.597461125E0,1.558639067E0,-1.227942184E0,9.041923785E-1,2.180541585E0
2.607470125E0,1.610659990E0,-1.237349477E0,9.259370041E-1,2.232178010E0
2.617478125E0,1.658054012E0,-1.209100409E0,9.409597436E-1,2.257536743E0
2.627486125E0,1.698895059E0,-1.309944706E0,8.472475147E-1,2.306518568E0
2.637495125E0,1.824739419E0,-1.464978951E0,7.231881635E-1,2.449252620E0
2.647503125E0,1.968807212E0,-1.536930402E0,6.479134481E-1,2.580338879E0
2.657512125E0,2.021415780E0,-1.550090876E0,4.795582954E-1,2.592080176E0
2.667520125E0,1.993325756E0,-1.622172427E0,2.088275329E-1,2.578449125E0
2.677528125E0,2.000063503E0,-1.726513798E0,-1.525176036E-1,2.646576190E0
2.687537125E0,2.073160715E0,-1.842766531E0,-3.910733311E-1,2.801200134E0
2.697545125E0,2.145149880E0,-2.011065770E0,-5.395470004E-1,2.989509074E0
2.707553292E0,2.251604873E0,-2.202858536E0,-5.865644614E-1,3.204117367E0
2.717562292E0,2.357782708E0,-2.430979177E0,-4.438093691E-1,3.415518381E0
2.727570292E0,2.379639015E0,-2.673462771E0,-1.469427221E-1,3.582133051E0
2.737579292E0,2.399418976E0,-2.885671676E0,1.372177792E-1,3.755414912E0
2.747587292E0,2.380682743E0,-3.061107441E0,4.991289993E-1,3.909879646E0
2.757595292E0,2.261494269E0,-3.248087949E0,8.250142081E-1,4.042904908E0
2.767604292E0,2.366174047E0,-3.370005319E0,1.067387144E0,4.253825430E0
2.777612292E0,2.294862574E0,-3.648455283E0,1.245597413E0,4.486550246E0
2.787621292E0,2.329269345E0,-4.092962079E0,1.310617428E0,4.888307714E0
2.797629292E0,2.239019326E0,-4.506944947E0,1.278559337E0,5.192347665E0
2.807637292E0,2.419494807E0,-4.707609694E0,1.125993787E0,5.411414432E0
2.817646292E0,2.555389946E0,-4.798962498E0,7.993893702E-1,5.495369159E0
2.827654292E0,2.340761463E0,-4.792661831E0,4.696017297E-1,5.354371806E0
2.837663292E0,2.000270494E0,-4.683770011E0,1.084388070E-1,5.094167502E0
2.847671292E0,1.839829913E0,-4.474475943E0,-2.061763322E-1,4.842356633E0
2.857679292E0,1.672640476E0,-4.197055089E0,-4.697878173E-1,4.542433068E0
2.867688292E0,1.374344770E0,-4.228138595E0,-6.961392362E-1,4.500065484E0
2.877696292E0,9.816761720E-1,-4.701413107E0,-8.745516729E-1,4.881783889E0
2.887705292E0,6.826899093E-1,-5.344108354E0,-8.964250834E-1,5.461605766E0
2.897713292E0,4.863801688E-1,-5.754093481E0,-8.963066773E-1,5.843759331E0
2.907721292E0,3.621777070E-1,-5.812515936E0,-9.566628067E-1,5.901840215E0
2.917730292E0,3.562579858E-1,-5.495700928E0,-1.040657036E0,5.604695845E0
2.927738292E0,3.704521018E-1,-4.920429048E0,-1.043508285E0,5.043487515E0
2.937747292E0,4.805651128E-1,-4.015634991E0,-7.398717315E-1,4.111408200E0
2.947755292E0,2.650332355E-1,-2.933392849E0,-3.480658905E-1,2.965836490E0
2.957763292E0,-1.318716699E-1,-1.983960856E0,5.170575857E-2,1.989010885E0
2.967772292E0,-5.222651160E-1,-1.330880662E0,3.818372154E-1,1.479798583E0
2.977780292E0,-1.059545297E0,-9.560859789E-1,5.781646438E-1,1.539808751E0
2.987789292E0,-1.485316737E0,-9.397779483E-1,6.964105470E-1,1.890591455E0
2.997797292E0,-1.844307711E0,-1.341067096E0,5.999724193E-1,2.357943764E0
3.007805292E0,-1.739208103E0,-1.979179880E0,2.490716524E-1,2.646513652E0
3.017814292E0,-1.546533576E0,-2.461941207E0,-3.107723491E-1,2.923952814E0
3.027822292E0,-1.291358746E0,-2.461604115E0,-6.682804696E-1,2.858968523E0
3.037830292E0,-1.148123598E0,-2.079336837E0,-7.921525638E-1,2.503864046E0
3.047839292E0,-1.115758674E0,-1.536949113E0,-8.024648595E-1,2.061814697E0
3.057847292E0,-1.078304919E0,-9.125363553E-1,-5.918738794E-1,1.531593545E0
3.067856292E0,-1.114400951E0,-4.084391230E-1,-2.838473828E-1,1.220361149E0
3.077864292E0,-1.046924082E0,-3.191790372E-2,1.538270876E-2,1.047523467E0
3.087872292E0,-8.288217688E-1,3.749000788E-1,2.968349259E-1,9.568733284E-1
3.097881292E0,-4.100786823E-1,7.590764728E-1,4.790927839E-1,9.868594190E-1
3.107889292E0,4.851025522E-2,1.031115550E0,4.714471109E-1,1.134819325E0
3.117898292E0,5.388127363E-1,1.266808042E0,5.115262659E-1,1.468598277E0
3.127906292E0,7.796800143E-1,1.477936673E0,6.851546569E-1,1.805999623E0
3.137914292E0,9.751307988E-1,1.607697499E0,8.432971358E-1,2.060757477E0
3.147923292E0,1.230478706E0,1.627419865E0,9.710820405E-1,2.259551635E0
3.157931292E0,1.343858557E0,1.712894755E0,9.641099668E-1,2.381065369E0
3.167940292E0,1.331067188E0,1.896517792E0,9.387118547E-1,2.499939907E0
3.177948292E0,1.399999428E0,2.077278032E0,9.385601194E-1,2.675065891E0
3.187956292E0,1.374423707E0,2.229495966E0,9.755551605E-1,2.794888309E0
3.197965292E0,1.348826351E0,2.527081528E0,1.026424913E0,3.042864058E0
3.207973292E0,1.488728587E0,2.696709546E0,9.049631877E-1,3.210531662E0
3.217982292E0,1.514142925E0,2.685923188E0,8.931120510E-1,3.210056277E0
